title|author|genre|tags|summary|media|publish|adult|thumbnail_small|thumbnail_big|link
1분간 하악하악!|토도로키 슈세이(等々力秋声),|성인,|여자,시간,능력,사실,|`더 이상 참을 수 없어.. 하악,하악` 편의점에서 1년째 알바중인 사부로는 새로 들어온 여자 알바생 2명의 교육을 맡게 된다. 한쪽은 금발 날라리형에 가슴이 큰 야마다 히메, 또 한쪽은 청순 스타일의 거유 코묘인 아야미. 누가 봐도 평범한 사부로에게는 사실 1분동안 시간을 멈출 수 있는 특수한 능력이 있어 히메와 아야미에게 그 능력으로 나쁜 장난을 치려고 하지만...|레진코믹스|1|1|http://ncdn.lezhin.com/v2/comics/5099160079958016/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/5099160079958016/images/wide?width=1200|http://www.lezhin.com/ko/comic/1punkan
별의 아이, 센츄리온!|JK,박지,|액션,판타지,|소년,히어로,서울,청년,학생,|2016년 서울, 혜성처럼 등장한 히어로가 있다. 이름도 얼굴도 공개되지 않은채 SNS로 소문만 무성해진 이 히어로의 정체는 근육질, 가슴털, 넓은 어깨를 가진 것도 아닌... 갓 성인이 된 20살의 예쁜 남학생?! 베일에 쌓인 히어로는 없다, 청년보다 소년이 어울리는 외계소년 성아의 히어로 각성기!|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/5901351032979456/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/5901351032979456/images/wide?width=1200|http://www.lezhin.com/ko/comic/centurion
길 잃은 마왕의 딸이 숲속 나무꾼 부려먹는 만화|눅쓰,|판타지,일상,|그녀,왕,인간,전쟁,|인간계와의 대전쟁에서 승리한 마왕(4000살 추정)의 무용담을 믿지 못한 딸은 우연히 인간계 입구로 들어갔다가 길을 잃는다. 인간계에 편도로 떨어진 마계의 공주와, 그녀를 줍게 된 나무꾼의 이야기! 귀여움인가, 두려움인가!!|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/476/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/476/images/wide?width=1200|http://www.lezhin.com/ko/comic/lostgirl
왕자님을 인터뷰하는 법|원재,|로맨스,드라마,|그녀,왕,사랑,마음,|사랑해 마지않는 나의 왕자님 키알. 그는 갇혀있다, 모니터 속에···. 매일 연예인과 만나 얘기를 나누는 연예부 기자 이지. 아무리 아름답다는 사람도 그녀의 마음속의 왕자님을 이기지 못했다. 그러던 어느 날, 그녀의 앞에 키알과 똑 닮은 비언이 나타나는데···!|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/5229945758941184/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/5229945758941184/images/wide?width=1200|http://www.lezhin.com/ko/comic/prince_of_planet
자해클럽|소망,|학원,드라마,|세계,완벽,신,생각,|회색으로 짙게 빛나는 날이 살갗을 미끄러지듯이 지나가고 틈에 스민 따뜻한 피가 팔을 타고 흐릅니다. 오늘도 통증을 넘어선 해방감이 나를 안도하게 합니다. 나의 고통은 누구도 이해할 수 없기에 완벽하게 나 혼자만의 것입니다. 설마 당신은 저를 이해할 수 있다고 생각하나요? 레진코믹스 세계만화공모전의 문제작! 시작합니다.|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/484/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/484/images/wide?width=1200|http://www.lezhin.com/ko/comic/selfharmclub
혼전순결자 박핑크|C不R,|성인,개그,|라이프,여자,비밀,신,|심각한 여자 공포증이 있어 혼전순결자라는 별명을 가지게 된 박병구. 하지만 그의 병에는 보이는 것과 달리 아무도 알아서는 안될 숨겨진 비밀이 있는데.. 병구는 절친 정우와 함께 무사히 눈부신 캠퍼스 라이프를 이어 갈수 있을끼?|레진코믹스|1|1|http://ncdn.lezhin.com/v2/comics/5270010880851968/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/5270010880851968/images/wide?width=1200|http://www.lezhin.com/ko/comic/parkpink
가비왕|류두열,|판타지,액션,|평화,왕,전쟁,조선,|왜군의 요괴를 몰아내고 승리를 쟁취한 조선. 그로부터 수년 후 평화로울 것만 같던 조선 곳곳에서 요괴로 인한 피해사례가 속출한다. 청도단 단대장으로 제수된 안민평과 도의를 지켜 요괴를 퇴마하는 우단장 박석정, 그리고 긴 봉인을 깨고 나온 가비왕까지. 지금 조선은 제2의 요괴와의 전쟁이 선포된다!|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/3000/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/3000/images/wide?width=1200|http://www.lezhin.com/ko/comic/kingofdokkaebi
C동 여자|jamespark,|개그,성인,|여자,남자,비밀,|비밀을 간직한 남자 한승민 그리고 그와 같은 빌라에 사는 엉뚱한 여자 오다희. 두 사람의 기상천외한 황당 로맨스.|레진코믹스|1|1|http://ncdn.lezhin.com/v2/comics/4517249239220224/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/4517249239220224/images/wide?width=1200|http://www.lezhin.com/ko/comic/cdong
마리|콘조,|개그,로맨스,|능력,신,악마,|낮에는 모범생, 밤에는 육식녀. 흔히 말하는 반전매력을 위해 영혼을 걸었다! 어떤 소원이라도 이루어주는 신비한 앱을 얻는 주공남. 악마와의 계약으로 얻은 신비한 능력을 그는 어떻게 사용할 것인지.. 모에의 제 1 테제. 갭모에에 대한 매우 진지한 고찰.|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/5483960585420800/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/5483960585420800/images/wide?width=1200|http://www.lezhin.com/ko/comic/mari
뱀의 임|선스언,|시대극,판타지,|마을,그녀,인간,복수,|복수를 위해 뱀의 사념을 모으고 있는 이레. 그녀를 위해 석월은 뱀에게 저주 받은 인간을 찾아나선다. 여느때와 같이 뱀을 찾아 마을로 나온 석월은 뱀의 저주를 받은 이진사 소문을 듣게 되어 그 집에 의원으로 가장해 들어간다. 그리고 그곳에서 이진사와는 다른 기운의 뱀의 흔적도 발견하게 되는데...|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/6484078370488320/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/6484078370488320/images/wide?width=1200|http://www.lezhin.com/ko/comic/bride_of_the_snake
브로큰 릴리|sage,|백합,|과거,운명,현실,사랑,신,마음,|감추고 싶은 과거를 지닌 채 런던으로 도피한 주인공 릴리. 그곳에서 여의사 테일러를 만나 자신의 주치의로 고용한다. 릴리는 병약한 자신과는 다르게 당차고 카리스마 넘치는 테일러를 동경하고, 그 마음은 주체할 수 없이 커져만 가는데... 원치않는 현실과 진정한 사랑 사이에서 점점 파멸의 길을 걷는 릴리의 운명은? [쓰리먼스] sage 작가의 가슴 저미는 백합 신작.|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/5920843941543936/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/5920843941543936/images/wide?width=1200|http://www.lezhin.com/ko/comic/broken_lily
이것도 연애|휘이,|로맨스,일상,|여자,남자,사랑,신,관계,|'사귄 지 한 달 쯤 되던 그 날 밤, 그놈이 처음 울던 날… 우리는 헤어졌다.' 여자의 어두운 내면을 발견하고 도망치려는 남자, 그런 남자와 엔조이로라도 관계를 유지해 외로움을 채우려는 여자의 사랑. 휘이 작가의 날카롭고도 정감 있는 신작, |레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/5479612959686656/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/5479612959686656/images/wide?width=1200|http://www.lezhin.com/ko/comic/lovetoo
결국 불륜 따위를 저지르는 놈은|노레소레,|성인,|친구,사랑,신,생각,마음,|불륜 따위, 구역질이 날 정도로 싫었건만. 이웃집에 사는 소꿉친구의 신음소리가 벽을 넘어 들려온다. 묘한 흥분을 느껴버린 나는... 탐정이라는 직업의 특성 상, 다른 사람의 섹스 따윈 신물이 날 정도로 봐 왔다. 뭐가 그리 즐거운 건지 나는 잘 모르겠다. 불륜을 저지르는 녀석은 남의 마음도 못 헤아리고, 리스크도 생각 못 하는... 즉 멍청이잖아? 불륜 따위는 나완 연이 없는 행위... 그렇게 생각 해 왔다. 어느 날 이웃집에 이사 온 소꿉친구는 내 첫사랑이었다. 벽을 넘어 들려오는 교성에 나의 마음은 격렬히 흔들렸고...|레진코믹스|1|1|http://ncdn.lezhin.com/v2/comics/4855822291304448/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/4855822291304448/images/wide?width=1200|http://www.lezhin.com/ko/comic/hurinnado
호레|지호,|판타지,액션,|능력,인간,동료,신,마음,|영혼의 돌을 이용하여 인간의 능력을 초월한 존재 '그릇'. 그들은 자신도 이유를 모른채 본능적으로 성지로 향한다. 각자의 마음속의 응어리를 담고 성지로 향하는 호레와 동료들. 그리고 성지에 숨겨진 음모와 진실이 밝혀진다.|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/76/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/76/images/wide?width=1200|http://www.lezhin.com/ko/comic/hore
citrus 시트러스|사부로우타,|백합,|키스,여고생,친구,선생님,남자,생활,사랑,마음,학생,|외모는 영락없이 노는 여고생이지만 한 번도 사랑을 해본 적 없는 유즈는, 부모님의 재혼으로 전학가게 된다.남자친구가 안 생겨! 하고 불만이 폭발한 전학 첫날, 검은 머리 미인인 학생회장 메이와 최악의 방식으로 만나게 된다. 그후 우연히 메이와 훈남 담임선생님의 키스 장면을 목격하고 마음과는 반대로 그 장면을 머리에서 지울 수 없는 유즈. 게다가 학생회장과 의자매가 되어 같은 방에서 생활하게 되는데…?! 정반대인 두 여고생이 서로에게 반발하면서도 이끌린다. 자매의 love affair, 시작!|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/4520115655147520/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/4520115655147520/images/wide?width=1200|http://www.lezhin.com/ko/comic/citrus
카페 로파무드라|언발란스,|개그,드라마,|친구,여자,남자,비밀,|남자치곤 너무 호리호리한 몸매와 웬만한 여자들보다 더 예쁜 얼굴... 스물세 살 지호에겐 남모를 비밀이 하나 있다. 여장 남자, 즉 크로스 드레서(CD)라는 점. 여장을 들키고는 홀연히 입대했다가 전역한 지호가 친구를 찾아간 곳은 카페 로파무드라. 그리고 이 카페의 구성원은 전부...?!|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/4866977410056192/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/4866977410056192/images/wide?width=1200|http://www.lezhin.com/ko/comic/lopamudra
꼴데툰 2016|샤다라빠,|스포츠,개그,|감동,|전격 무료 연재! 새로운 감독, 새로운 마무리, 그리고 새로운 돔구장의 첫 상대팀! 명분은 충분하다. 이제 가을에 야구만 하면 된다! 감동, 일침, 딥빡이 절묘하게 뒤섞인 샤다라빠의 롯데 만화, 올해도 플레이볼!|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/5686323091865600/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/5686323091865600/images/wide?width=1200|http://www.lezhin.com/ko/comic/ggtoon2016
성감영감무녀 미코만|야마모토 루나,아오이 쇼우,|성인,미스터리,|그녀,|영감 & 성감이 뛰어난 무녀 '칸나 만게츠' 20세! 그녀는 지옥의 망자들로부터 현세를 지키기 위해 온 몸을 바쳐 싸우기 위해 태어났다! 하지만 육덕진 몸을 망자들이 가만 둘 리 없으니... 사소한 것에도 마구 느껴버리는 그 야한 몸이 순식간에...! 이래서야 퇴마를 할 수나 있겠어? 응?|레진코믹스|1|1|http://ncdn.lezhin.com/v2/comics/6420896334217216/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/6420896334217216/images/wide?width=1200|http://www.lezhin.com/ko/comic/mikoman
히마와리 씨|스가노 마나미,|드라마,백합,|여고생,고백,학교,스토리,|‘히마와리 서점에 어서 오세요!’학교 바로 앞에 있는 낡고 작은 서점 '히마와리 서점'. 점장 히마와리 씨가 언제든지 맞이해주는 이곳엔 사람들의 발길이 끊이지 않는다.‘히마와리 씨가 좋아요’라는 돌발 고백과 함께, 매일매일 서점을 찾아오는 여고생 마츠리. 쿨하고 드라이한 점장 히마와리 씨와 서점을 찾아오는 이들의 하트 풀 스토리.|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/4859615653396480/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/4859615653396480/images/wide?width=1200|http://www.lezhin.com/ko/comic/himawari
고홈런|감대,|스포츠,드라마,|살인,|억울하게 살인죄를 뒤집어 쓰고 13년형을 받게 된 22세 강일루. 험악한 교도소를 탈출하는 유일한 방법은 야구대회 우승뿐..?!|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/6361678876246016/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/6361678876246016/images/wide?width=1200|http://www.lezhin.com/ko/comic/gohomerun
더 라스트 미션|요냥,하링,|학원,미스터리,|아이,|미션 1. 반에서 꼴찌를 하면 배팅 금액의 10배를 지급한다!? 생긴건 아이돌이지만 공부는 지지리 못하는 영수에게 어느날 의문의 미션이 떨어지는데..상금으로 폼 나게! 간지 나게! 살아보고 싶은 영수의 전국 꼴찌를 향한 파이널 로드가 시작 된다!|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/5496788936556544/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/5496788936556544/images/wide?width=1200|http://www.lezhin.com/ko/comic/lastmission
볼콤성의 유령|마레,|드라마,미스터리,|친구,신,|별 볼 일 없이 살아가는 무명작가 해리는 어느 날 친구로부터 자신의 시신을 수습해 주면 재산을 상속하겠다는 편지를 받게 된다. 갑자기 찾아온 행운에 들떠 찾아간 볼콤성에서 장례를 치른 밤, 해리는 친구 타일러의 유령과 마주치게 되는데…|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/5196968141258752/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/5196968141258752/images/wide?width=1200|http://www.lezhin.com/ko/comic/bolcom
인애|이우수,제피가루,|미스터리,판타지,|마을,살인,비밀,사건,신,혼란,|수상한 기운이 가득한 강원도 오지 마을 용대리. 살인사건 수사차 용대리를 찾은 형사 지운은 이 곳에서 신비로운 여인 인애를 만난다. 지운을 보고 묘한 반응을 보이는 인애. 갖은 혼란을 겪으며 지운은 이 마을과 인애의 비밀에 한 발짝씩 다가간다.|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/5829613516750848/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/5829613516750848/images/wide?width=1200|http://www.lezhin.com/ko/comic/inae
데드브레인|테디아스,|호러,판타지,|프로젝트,세계,운명,비밀,인간,소녀,여행,|인간의 뇌. 그 어둡고 비밀스러운 세계로의 여행. 인간의 삐뚤어진 욕심으로 인해 실험체가 되어 매일밤 악몽속에서 괴물들과 싸워나가는 소녀 마리아. 계속되는 악몽속에서 소녀는 구원 받을 수 있을까? 프로젝트 데드 브레인의 정체와 그들의 운명은 어디로?|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/114/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/114/images/wide?width=1200|http://www.lezhin.com/ko/comic/dead_brain
이다의 작게 걷기|이다,|일상,|현실,여행,|그들은 떠나는데 왜 나는 떠날 수 없느뇨. 지독한 여행병에 걸려버렸으나 현실은 '돈이 없어'. 그래서 이다는 필사적으로 지금 살고 있는 곳에서 여행을 찾기 시작한다. 예산은 소액, 체력은 저질. 이다의 저예산 고농도 일상여행화전략. [이다의 허접질] [무삭제판 이다 플레이] [내손으로 발리] 이다의 레진 첫 연재작!|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/5727208545452032/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/5727208545452032/images/wide?width=1200|http://www.lezhin.com/ko/comic/2dawalk
